mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,label
-109.4023,154.76352,-23.856993,58.439484,-16.498026,45.17889,-15.561452,28.205545,-10.614372,13.716586,-9.985132,8.74919,-7.9497557,washing_machine
-592.4789,76.84814,19.853062,20.825945,16.350311,8.1793585,9.548484,12.120049,13.983437,13.513272,11.446287,10.064274,8.04585,drinking_sipping
-387.94043,106.16789,5.7640367,15.97238,13.11538,14.654997,3.3366852,3.654127,-3.776225,-0.106535874,1.5330546,-1.5029334,-4.9050713,laughing
-275.66968,132.04626,-35.736732,15.639795,-11.288738,3.1498604,-14.954024,4.2872205,9.007649,11.237114,-3.9928565,1.5355887,-0.11147823,cat
-289.11136,143.34871,-34.00604,16.074123,-17.23548,2.9959798,-16.936464,9.200676,6.7061667,15.390247,-7.0314674,4.4019814,-0.24384505,cat
-591.70715,56.369373,-20.386427,16.524532,-6.6338005,-5.24647,9.755984,-4.649815,-2.7115197,2.6001275,5.930637,5.4301996,2.0342395,rooster
-662.6853,59.806355,-21.038109,12.300572,-20.953358,1.5331997,26.856932,-8.992643,0.2806805,9.024882,-0.3277136,8.534894,2.6612923,rooster
-223.92514,69.05607,-20.8408,15.299485,10.46849,32.58263,-20.053787,3.595208,-7.8266034,24.947496,-9.44193,3.3153343,-14.3678665,chirping_birds
-222.7358,65.74167,-18.702187,30.762825,-4.300494,27.803831,-24.433252,13.490483,-20.033266,20.34162,-19.248188,12.599249,-23.226843,chirping_birds
-296.77917,134.89288,-97.24264,46.61249,15.586316,8.522559,-22.161474,-38.310417,-12.793457,13.657791,26.11141,22.132414,-3.1367698,clock_alarm
-511.42618,195.69182,-25.700628,29.314125,-14.816864,-4.939841,-6.8695993,-15.078636,-14.110689,-25.470366,-18.909632,-24.774426,-21.078135,clock_tick
-554.25934,98.441444,12.852872,25.413582,15.301694,19.709776,2.8975449,7.631691,3.5031562,4.358867,-0.70936817,-1.8076173,-1.4353095,laughing
-362.2099,115.04035,-15.264758,-2.9662142,-6.9401574,7.50278,13.348998,17.580112,3.1782916,-5.5560284,2.444899,8.279636,0.9159931,laughing
-667.6212,17.968784,0.20515396,9.376053,-1.6838909,4.242906,-1.931876,2.863408,1.040375,-0.32097822,-1.3827219,0.5508292,0.20539074,breathing
-727.8496,43.208447,-4.1619043,12.307203,-6.1576195,12.033915,-1.3668371,6.7831893,3.1921608,8.479177,-4.2873554,3.9439065,0.84137076,breathing
-739.998,24.940962,-1.1860207,11.473567,-7.697479,3.1049607,0.39579523,1.8845971,1.0676101,2.2699382,-1.1444814,0.86323833,0.6389571,breathing
-667.742,34.158207,-13.119451,5.347141,-3.826072,8.376416,-4.755862,1.5924991,-0.24363309,-1.5061387,-3.1838467,0.6994044,0.21730958,breathing
-190.8563,230.84933,-22.167917,20.217775,73.73467,-6.217109,-26.222694,13.858741,-1.8883991,-21.677477,-4.978689,-4.90048,-14.025862,airplane
-528.1505,52.694725,-2.2252243,14.393219,-1.0216206,9.661312,-0.59149826,5.8745923,1.9315916,0.40707716,1.2122335,2.3739028,1.624881,drinking_sipping
-447.7111,52.187576,-97.8827,14.759482,12.776814,26.006357,-49.037735,8.050618,-24.379921,5.8939757,-22.35482,-6.1828485,-15.564693,chirping_birds
-488.23328,40.19881,-65.948105,10.532948,-24.382301,-12.451154,-42.774166,5.224327,-22.433643,-0.7923218,-19.612753,3.5646627,-17.621767,chirping_birds
-183.51373,116.03723,-82.07997,18.472858,-21.512136,10.9558,9.204036,-13.288232,0.29926956,-1.7644329,1.3752073,1.1270834,4.6341095,crow
-191.00261,122.73116,-96.27156,23.72316,-29.227043,10.892295,6.083212,-15.293938,-2.8211179,-4.553071,3.5182726,0.84606344,8.309758,crow
-178.51347,155.01967,-33.20004,21.91438,-25.351234,12.716211,-27.456533,1.7664629,-23.457624,-5.604312,-13.223295,-6.7343173,-7.375807,sea_waves
-179.03143,161.09662,-33.162994,24.809418,-30.885178,14.695467,-32.58988,4.92941,-24.787298,-1.3780693,-13.10826,-6.2510705,-9.182487,sea_waves
-406.8249,68.520195,-39.044544,-7.5578556,-16.76368,0.6072112,3.5817375,-1.8620747,-5.186874,3.4428566,5.5519896,6.2770834,11.936504,rooster
-321.80292,70.55028,-6.625117,51.774796,-2.400692,27.226406,-4.184137,30.23675,1.0966754,27.014212,-4.826813,20.579874,-4.285766,snoring
-181.84901,211.05115,-81.5296,-5.384989,-1.7922242,-16.889828,-11.62509,-5.8457723,-10.881913,-5.6328917,-5.8248887,-6.7671404,-1.6690038,church_bells
-470.588,111.917725,13.580329,26.958128,0.9432864,-2.966764,-8.206881,6.969733,16.695873,14.624976,-0.20806679,8.652093,-3.5846403,snoring
-373.49088,91.047035,-27.543188,-24.233173,13.072593,2.6340725,-8.390877,1.783084,1.1198555,-1.0836047,7.8522153,6.331109,-3.0630574,rooster
-458.16678,64.68425,5.7421236,17.203678,-10.605736,16.902706,2.685774,20.981987,-9.815894,26.56057,1.8924426,10.762123,-16.552778,snoring
-652.27985,20.91287,-15.35399,8.040122,3.689849,10.540861,5.4212837,7.1113,1.9002849,6.375197,4.5260124,1.9350824,0.6904376,can_opening
-305.65012,111.83541,-10.205973,53.49313,11.767304,38.86165,-0.45273,25.128525,6.4388604,19.068647,8.365196,14.57577,10.695006,crackling_fire
-331.4543,164.36182,25.6535,45.27709,1.5690105,32.11217,-4.0757136,17.298395,-7.607627,11.266578,-8.473924,8.242003,-2.564993,clock_tick
-371.56882,44.883617,-33.06951,-4.1388474,-23.107208,12.381998,-13.555683,4.9427805,-17.27949,6.2429914,10.171797,9.448994,25.355663,rooster
-140.53612,122.478645,-89.049965,1.1032158,-62.63913,9.184065,-55.914536,1.3103756,-38.618504,-1.1845819,-29.600891,-4.088281,-19.557026,sea_waves
-710.65967,8.066263,-8.467112,8.617541,5.0496078,3.6266408,2.66843,6.272504,4.22955,2.6707704,4.432729,3.8621345,1.7823128,can_opening
-233.70827,256.3594,-7.252311,13.119736,30.823942,-10.542012,10.77361,13.299009,-10.015862,1.2099504,7.190213,-2.2311044,-5.61771,airplane
-387.77167,248.6246,45.951515,5.994138,16.435568,11.243332,15.829343,11.691626,-0.6218097,5.0110373,9.471479,-1.599689,-3.588355,airplane
-417.18225,243.11562,50.495132,18.612139,7.8231063,6.4097314,8.662865,14.775081,-4.589198,-3.0996435,5.684462,4.812142,2.4081414,airplane
-286.0067,244.24399,28.396666,12.422406,27.362362,7.4343014,9.18152,13.067159,2.4235127,2.0509033,3.8048527,0.8519946,-0.7986432,airplane
-490.80038,64.17081,-13.940267,4.7558355,2.9970086,1.8525776,-0.46643117,5.7241697,-1.7205491,3.1037474,5.803039,9.357198,-1.1070533,rooster
-139.61708,42.58806,-58.7289,28.815184,-58.333427,20.579765,-25.089561,39.21159,-13.538512,22.818867,-21.194708,20.637463,-8.797941,brushing_teeth
-364.85165,76.93234,-6.0508494,33.052437,-6.460986,26.285952,-12.525775,22.390774,-7.7128253,18.772785,-9.145225,17.46827,-8.275908,mouse_click
-340.52097,52.863663,-35.01574,26.483372,-4.486924,9.748804,-14.302356,21.881104,-7.201158,27.834824,-9.2871475,15.42871,-10.623093,chirping_birds
-195.702,40.800083,15.470184,65.03101,22.653355,36.75249,2.1430366,19.646368,1.5273553,14.310416,2.6525521,11.269965,-1.8874359,crackling_fire
-251.84415,92.2737,-40.381126,41.17667,-3.9536846,24.201693,-10.190237,11.58142,-18.7868,5.833081,-11.869868,-0.12329059,-9.776591,toilet_flush
-222.9424,92.2749,-59.307888,33.27777,-29.761774,17.001484,-25.617975,20.404745,-20.672337,18.682465,-6.7551794,9.214531,-7.1717176,hand_saw
-46.238163,112.47388,-30.874985,39.6302,-18.858587,21.488508,-17.579628,9.690416,-12.107184,8.976665,-8.419842,-7.853868,-9.485129,vacuum_cleaner
-309.43802,143.34578,-41.768223,40.684963,-25.155766,32.73462,-3.0042744,18.324131,-8.983898,-0.9442644,-1.7218827,-8.452317,2.9736855,insects
-274.3484,134.14903,-37.06526,34.955204,-22.020727,28.1447,-2.6255307,11.006522,-4.047302,-4.6255536,-1.9612316,-7.0527935,2.3846507,insects
-110.229645,180.68457,-57.909023,36.11943,-39.114807,17.321167,-15.81059,19.493969,-3.612615,3.5339396,-17.497475,1.357219,3.282149,chainsaw
-110.921585,168.54242,-52.583744,36.732307,-47.486843,17.49139,-18.58694,20.341293,-6.6593623,1.7035671,-16.500078,-1.4557683,2.4773216,chainsaw
-683.76855,36.218803,-12.582797,10.985436,-9.02535,-3.391372,-10.600018,0.9449641,-0.75380266,1.8922044,-1.0738146,-2.1360545,-4.0784793,sneezing
-444.8204,35.581512,-9.979558,-3.8109598,-7.3818326,-5.7463794,-8.354272,-6.8606057,-3.4857357,-1.7253795,-3.4248953,-5.7830806,-4.3145075,sneezing
-96.219894,167.52663,30.031506,46.05548,8.387065,21.273067,-0.68652654,15.6461935,-2.6123664,10.588575,-5.0220814,7.1358495,-4.8132434,wind
-191.94493,147.39459,32.418312,45.383823,18.191956,23.908504,11.17631,18.308502,7.1859074,12.972837,5.0544586,10.337745,3.941769,wind
-481.44363,115.37292,-28.50432,40.92735,-10.3099575,24.900713,-6.871983,14.127513,-3.686811,1.7204379,-0.95567083,-3.2604318,3.570887,cat
-469.36377,121.66109,-30.626232,37.657497,-11.327701,24.608427,-8.832189,12.545758,-3.8869314,2.4244652,-0.45716402,-2.8393192,2.6014981,cat
-490.6466,118.18527,-29.256367,43.622833,-15.686682,29.172577,-8.784974,18.313526,-2.0975733,5.267214,-2.7252624,-3.968024,-0.76251423,cat
-305.49677,124.81216,-47.54805,24.693428,-26.963432,13.136245,-29.698193,3.694676,14.217326,1.3644184,-6.5814385,1.651817,-10.029455,snoring
-241.06636,177.02353,13.615104,19.774588,-2.4384,22.263649,-0.68158454,12.29755,-1.5681688,10.949456,-2.0918388,-0.26351547,-1.4347589,church_bells
-478.44138,134.6628,12.846451,31.8946,-1.2027861,9.195132,-14.926844,12.39005,-5.43208,10.744422,6.6809244,12.665146,3.216575,clock_tick
-338.2711,128.83649,0.3793243,17.023943,1.9058422,10.079373,-1.030179,5.5330863,-0.3469249,4.8882284,-0.19698142,-1.6571934,-0.28451627,washing_machine
-260.2415,123.80195,-67.648605,-3.5923421,32.080055,10.189587,-18.521494,7.796354,-20.285772,13.300517,-18.13165,14.631666,-8.609732,sheep
-295.13187,132.83568,-36.691147,3.2657068,20.671263,17.371578,-18.904745,17.965942,-22.331661,22.224138,-17.389816,10.058751,-22.585909,sheep
-60.579556,60.06303,-48.67299,39.435593,-26.677984,12.824826,-22.616596,14.328293,-26.210121,9.860168,-21.738775,6.1929593,-14.748987,rain
-418.04578,86.61396,-14.137388,19.291885,-4.2607613,9.807528,-7.601463,12.377423,-0.43025035,1.952404,4.889357,0.13352907,3.451071,engine
-433.67688,107.98089,-20.153152,28.867304,0.5851289,17.43359,6.5818567,9.967721,5.1582828,2.6144881,1.1792449,2.5057466,6.752335,engine
-601.67444,58.347843,7.4597073,13.332837,0.9714123,8.982916,-0.46543953,6.217674,-1.9539853,5.540877,-0.5978265,5.4294024,3.242816,water_drops
-524.2148,53.80553,-24.596922,-6.598258,-27.552858,-4.354142,-10.432666,18.806831,11.330498,8.312473,3.210835,15.766951,6.9228215,pouring_water
-41.27093,184.14542,-38.82981,30.8557,-11.799333,25.978706,-2.3444767,22.287613,-4.086759,15.86254,4.5193677,14.742876,5.963502,engine
-517.9938,31.21903,-40.692856,10.907613,-26.758844,10.22343,-9.255839,15.691909,-5.5201974,6.941664,-7.084268,3.4026065,-3.314767,pouring_water
-290.5352,162.10324,-5.5760026,-3.7135599,-30.180925,7.1673512,-23.126541,3.6987255,-25.78236,6.504147,-24.64855,6.5708647,-22.810038,wind
-259.99747,171.71103,-17.08442,-11.07772,-27.179472,7.3114386,-27.246103,0.103374474,-23.345884,3.5233884,-24.250362,4.164001,-20.54794,wind
-114.56231,159.15936,-60.826057,27.969936,-45.917046,24.33934,-35.349052,15.12822,-28.690767,7.473777,-22.630129,2.0766644,-16.161644,wind
-434.63974,68.969795,-26.56256,24.468674,-22.031342,11.380578,-14.170272,3.7327034,-8.572707,3.4394257,-7.4177794,5.4072227,-3.8959146,footsteps
-80.92469,82.173454,-53.87328,17.664692,-36.17214,14.842744,-22.598436,12.992863,-15.251108,6.1461277,-18.908228,5.571294,-16.301285,toilet_flush
-419.7452,40.876297,-47.09245,-5.8457603,-23.967512,19.33769,-11.262932,13.903121,-29.100637,-8.400187,-17.429304,3.4568644,-10.072633,pouring_water
-424.4949,55.07877,-19.259045,-13.761721,-60.862484,-20.20955,-31.897627,9.815122,-2.8931017,-0.7961511,-10.364342,12.723905,4.700586,pouring_water
-332.48193,71.79054,-73.77014,27.352663,-15.040387,13.419874,0.53390723,2.7955563,-10.4849825,3.9360328,3.1978886,5.4687166,-2.0889006,door_wood_creaks
-416.2587,67.76101,-50.34878,8.847134,2.651792,14.219817,8.884783,3.6144621,-6.8268538,-3.0735984,6.695937,12.172048,10.40032,door_wood_creaks
-531.1103,102.80054,-37.619095,14.096192,8.896959,21.804075,4.445717,-1.0060197,1.4665552,5.493035,4.1189213,3.666512,7.589723,door_wood_creaks
-456.6439,57.247284,-29.309252,27.988897,-0.02700303,21.87915,10.614345,7.0867,-1.315041,6.5637817,-1.6445924,5.153121,5.6504087,door_wood_creaks
-460.4042,132.05666,-40.321945,26.349442,-0.78247947,9.1236725,6.570627,-4.0769243,-0.47066376,1.6257023,1.8385228,10.567915,5.9875336,door_wood_creaks
-441.69452,126.2041,-29.824146,15.313979,3.7178562,2.4384477,3.2455788,-6.1915107,-6.8261566,4.6875677,1.034354,5.428118,7.0625057,door_wood_creaks
-341.35034,91.60671,-37.485268,27.161158,-11.682774,10.048182,-9.125152,-9.057698,-11.754498,6.9220276,-4.269182,8.26676,2.9449542,door_wood_creaks
-476.41077,100.40611,-25.094208,36.941372,1.2886796,20.617958,8.50486,9.188121,-3.1631799,4.146979,4.8986816,6.742865,3.2669268,door_wood_creaks
-499.82288,98.86701,5.598828,16.704958,-12.016682,1.6297696,-5.808007,-4.1338716,7.7351084,1.3900777,-8.841112,6.4825616,1.8720701,coughing
-657.15735,61.82267,4.9557977,7.5632386,5.1720014,6.5572696,7.94012,5.7641478,4.497875,4.221735,-0.50782067,0.8795363,2.1037495,door_wood_knock
-528.76917,66.95779,-12.952046,18.315317,7.0779014,13.167431,-6.174432,5.5676746,-2.2532485,-7.46324,4.1720133,1.8933556,-5.87182,coughing
-256.7267,121.82691,28.30365,45.874863,18.028614,15.380436,5.053892,11.360424,-4.817221,9.843728,-5.185784,1.6975927,0.6970331,snoring
-260.4102,222.0956,-26.424648,23.710821,37.76769,9.372602,6.67116,15.058658,8.587893,2.0068417,6.3149076,4.3498282,1.7640331,airplane
-583.8949,33.438564,-34.504143,3.6087492,-8.427473,6.4041095,-12.453856,2.1555629,-7.584985,4.4258475,-6.623254,6.114532,-7.0314326,keyboard_typing
-533.4559,60.49643,4.5830045,12.035945,-7.4431796,12.930556,0.9316415,9.027562,7.4789424,4.496152,0.43095154,6.7160616,4.520628,coughing
-306.7648,131.90724,-37.686962,47.31733,-12.71846,31.940392,-1.889589,11.811258,0.73520815,4.553056,-1.4946604,9.568623,3.9725027,toilet_flush
-173.37016,197.44637,-28.275314,36.60482,-2.5006478,30.683586,-12.309256,-4.807753,6.083182,2.585009,1.0839967,-6.4234657,1.6065974,train
-224.65057,202.45345,-3.6416683,30.006023,-0.22539023,10.265569,-13.0886345,0.59946805,0.40679222,-2.0105662,-0.7368552,-2.6065693,-1.5364281,train
-433.0981,175.48024,-18.608744,-62.08714,-27.420933,-26.051277,-35.35528,-33.941925,-36.2433,-34.913826,-23.151873,-8.388821,6.081121,siren
-451.74146,37.21737,-5.279749,-0.7101965,-3.724077,1.0430245,-4.2915096,-2.0465512,0.75377524,0.8009307,-0.5618797,-2.9046516,-0.2893436,sneezing
-238.75514,272.26505,-28.01347,-8.2188225,22.617292,-12.697833,-3.783456,-3.6329887,-10.5131235,-1.1964663,-2.7027347,-5.74618,-3.8454335,church_bells
-144.773,100.989006,-29.715559,20.742735,-13.072699,18.780397,-14.446217,15.63791,-3.7915714,20.980295,7.0154815,11.523668,-7.2487526,toilet_flush
-399.8639,108.94698,-12.104249,98.70945,-16.89142,-15.863401,27.397509,4.141605,-22.511814,15.691623,-9.991782,10.18087,8.86347,chirping_birds
-406.9544,117.0714,-5.4332356,92.83377,-14.10323,-7.205308,31.604166,5.330515,-14.401528,20.182596,5.757105,13.612492,9.346714,chirping_birds
-67.378075,152.2045,-109.552216,67.52517,-39.781754,21.671446,-7.6267323,3.770233,7.987289,-0.29326415,6.925873,2.7620382,2.24785,rain
-303.15012,148.43526,-132.49922,5.635048,-25.202501,-22.055155,37.76027,-17.377747,-26.362148,-8.832837,-7.6659746,0.59386444,2.719677,crow
-428.64917,111.198975,-86.27063,7.656313,-18.623709,-15.350973,34.93297,-8.169528,-22.114666,-6.139202,-5.9618845,0.7208964,6.0275617,crow
-141.65408,76.91267,-53.971134,25.741888,-23.73417,20.358921,-13.799101,14.395989,-19.400892,10.784953,-12.052685,4.9072347,-10.837348,toilet_flush
-526.5852,45.924404,2.1714962,3.7457738,-0.9189837,0.16648273,-2.6454313,2.1127846,-0.96116495,2.5129852,-0.15358396,1.4447031,0.7348249,drinking_sipping
-102.38263,135.22942,-93.92697,72.64612,-40.25812,20.004328,-24.158,7.903283,-24.482304,11.141266,-17.910852,3.5099711,-5.946316,rain
-437.60843,56.31366,-49.911087,10.264855,-2.8539062,1.4588501,9.371716,1.7614958,-3.2758296,-3.7987666,-8.804102,0.9039525,2.969065,cat
-548.22266,50.458984,-48.507763,19.486885,-1.9533486,5.330442,3.787137,5.9234715,-4.931575,3.7601948,-1.8343447,1.4039625,-1.8679668,cat
-273.07812,184.26541,-59.611134,40.812572,6.8979526,4.378351,-13.041185,6.88228,-8.672173,6.603552,0.84042066,6.1338277,8.912906,church_bells
-563.8711,58.588158,-31.929823,-20.341925,-24.945158,1.4263768,-6.2060595,12.363501,-7.983003,7.2492604,-3.228142,5.5364795,-4.194333,clock_tick
-399.21786,-69.577675,61.970833,24.048744,-25.473473,55.658443,-26.071928,25.196413,-0.4879295,20.938637,3.4659615,11.103593,7.3875,crickets
-371.12906,-30.753866,51.60035,36.701057,-31.533674,60.884884,-29.63698,30.572184,-6.8039937,16.222376,1.5382384,10.281744,0.9573661,crickets
-332.8742,127.639465,-39.778534,2.6760113,4.5229516,-2.7658627,-12.619966,-1.4683468,0.84710854,-11.17879,-0.31380084,0.65609735,-0.16024965,sheep
-405.2684,95.40364,-8.655917,-5.9075375,-14.134385,3.1690042,-5.2980266,0.026738638,2.495318,1.0556173,2.1007915,-11.102886,-9.391058,cow
-245.5371,70.93969,-18.643654,7.647896,-14.498005,6.1799855,-6.014036,-5.9388447,-5.886427,3.3474915,2.5122745,3.4594285,4.4136724,coughing
-410.80548,20.12249,0.3967758,10.279606,6.044715,13.29889,11.54439,13.695276,4.5749903,4.4147296,3.2092903,6.6599083,5.655353,can_opening
-135.39468,26.009947,-67.90667,16.19073,-48.773674,1.7856492,-28.169338,24.242466,-8.4703665,12.163693,-15.702769,6.708026,-13.399727,brushing_teeth
-156.08385,14.171211,-72.35026,16.799728,-48.822124,19.120224,-20.479158,35.90897,-11.179274,16.970325,-18.366394,11.072587,-17.808947,brushing_teeth
-318.27405,-50.351173,8.013767,67.733604,-100.34273,89.8004,-49.06142,20.501196,-3.110923,6.9301367,-6.523548,13.25823,-11.93843,crickets
-540.0378,13.542229,-0.92838943,3.8238733,1.2048438,3.6565466,1.1297101,0.07843184,-1.4348444,-0.3322295,-0.84938633,-0.79463625,-0.5063802,sneezing
-370.82617,154.76208,42.25497,-1.2048656,-2.4832265,-7.971534,-10.472537,-5.8924384,-4.1036515,-6.4893365,-9.538489,-9.163576,-2.6438248,dog
-257.18768,132.93385,-40.337986,-18.58034,-1.0975467,-2.497002,-5.435941,5.410976,6.5467944,1.9358385,0.31136018,6.5811057,8.577464,hen
-124.14052,82.08727,-67.56193,33.145996,-33.874035,17.051653,-32.37471,-6.5868187,-44.449234,10.3589115,-21.861324,8.78271,-11.155018,vacuum_cleaner
-542.0968,46.3789,4.3300967,24.587713,4.7930565,12.435631,3.4051194,9.816041,4.3277636,5.4999175,0.48292857,7.7345624,3.2139878,can_opening
-361.05264,50.639736,-83.935844,13.24879,-27.657465,-24.422176,-6.01313,6.296586,-11.41262,2.5036345,-9.878401,-2.3236473,-11.778388,crying_baby
-332.70972,32.364166,-112.74826,14.207471,-24.251568,-26.073614,-2.8068984,-2.759011,-6.071576,2.1570332,-10.177324,-4.309745,-17.085478,crying_baby
-401.3437,92.68037,-35.090702,14.118423,-24.734362,12.575956,-14.337481,6.044367,-3.982242,5.2442813,-2.9649785,-9.208289,-10.856048,keyboard_typing
-551.53467,33.149372,-8.748835,8.977053,-1.6797124,0.08399082,-0.9665884,3.7869682,4.284941,4.0782857,0.6634731,3.1217527,0.37799504,pouring_water
-112.3637,148.63086,-44.08964,46.18109,-23.375761,38.30813,-35.193295,19.812777,-20.90648,6.262375,-8.416546,3.15958,-9.405508,sea_waves
-242.16017,118.58902,-3.534591,55.777943,-21.94088,54.602196,-13.026433,28.360003,-3.1024709,15.0214205,11.141375,8.798762,9.017426,engine
-311.17734,167.59111,-116.11421,40.07149,0.68180037,-11.270906,36.834736,-18.925379,10.793936,12.80177,-9.33915,14.132021,-10.70556,brushing_teeth
-178.31392,187.6742,-30.138596,49.924526,-16.101885,16.387972,-6.8805785,8.157507,-9.676318,9.114966,-6.616064,-0.27445948,-0.79115057,train
-300.15707,177.63571,28.527937,51.072773,21.842505,21.90097,31.285032,4.968813,11.187963,18.668129,10.77041,9.081241,7.8297777,engine
-324.55475,115.82339,5.082435,37.401176,17.848133,17.025795,1.7331059,14.640002,6.5673056,2.658654,5.307677,4.1579742,1.853807,keyboard_typing
-606.1743,53.399208,-1.0719298,28.869612,2.7231252,15.905516,4.5265574,-6.028731,-11.578163,-7.33491,-4.5224977,1.04234,1.6543341,clock_tick
-624.0486,61.77874,8.755634,40.051037,14.374705,11.061483,2.2224774,15.510131,0.2644162,3.416774,10.412978,10.950907,12.000694,clock_tick
-382.25443,78.1947,-17.320091,18.191963,-6.1163015,16.415834,-7.4630966,9.626336,-13.704051,-8.914306,15.656143,14.45077,4.671062,coughing
